ID,TARGET
619,0.15911919085060183
31,0.346963419157626
795,-0.18243100849450183
807,0.14735208169238107
751,0.1776696437337748
234,-0.15998188111756306
244,-0.022711407458942207
299,0.3213739655537977
437,0.5559931760297583
716,0.15737313424169047
617,0.21518665550410465
885,-0.17531203405250695
95,0.1666464296537853
750,0.3607125891241801
775,0.29795302404764645
784,0.15344293840465018
802,0.026811527556077894
504,0.0869107389163798
798,-0.25596012331602475
403,0.2655992761986414
658,0.39833802319112643
369,0.31492440670172844
52,0.21713101515775318
513,0.030952986497469623
791,0.15871098557450164
133,-0.3596699020650499
815,0.2899648550269166
824,0.28987596204739263
179,-0.2062232265425063
124,0.12901063446118446
471,-0.29159318383698846
255,0.22733916890700712
916,-0.10212638026100816
153,0.135509795280834
284,0.2744094887609038
387,0.41211936189317033
508,0.220298014065771
598,0.3383074190681033
323,0.3672091208966603
703,0.7200438923213826
510,0.2160549642791238
592,0.4949135471625029
467,0.44159355361185854
420,0.50370672812186
537,0.45276583282831084
410,-0.028514052785880206
425,0.6231722332774048
318,0.3334167721638143
87,0.27411693577586516
578,0.43693445275578796
863,0.08782291774109
20,0.06070765976248883
602,0.38250216105758555
803,0.06091128473776017
151,-0.07488039368026551
706,0.28564276987173925
763,-0.005399289352630496
41,0.5326663350193016
484,0.38905082546152625
554,0.3287416186936882
203,-0.08936048940066636
56,0.3622583623320885
145,-0.16639940631910444
461,0.0002961405656299876
585,0.2143824750677788
604,0.1398127617678526
903,-0.11455781745054809
679,0.31481739573994816
692,0.07780136931057255
816,0.35785989376945154
887,0.5824685662156315
697,-0.2101625979727358
143,0.09375755139867123
64,0.5240756346060865
590,0.7787449155028138
528,0.42005140145514963
454,-0.2259159120554159
685,0.5754969049156826
413,0.24148391730765623
67,0.08519323703423319
345,0.18245101337916472
375,0.3537502736399006
418,0.24925304626743067
874,-0.14729722289590153
596,0.5973622721157247
363,0.19657515761642413
60,0.5020999867701376
325,0.39087775554870535
104,0.14030385681541735
721,-0.234092552794619
139,0.005682205046877442
897,0.47193867903033304
577,0.2998283105426064
75,-0.0189124039521487
78,0.2869396607324034
73,-0.04708631409796675
491,-0.04585499845221917
213,-0.023060348714328646
539,-0.2578849118224464
218,0.044754881499679114
625,0.19589477118753024
846,0.25395509111254794
810,0.07639070431498769
222,-0.07765416473209592
125,0.12164146082636644
665,1.1388135076322041
261,-0.23672329021877458
804,0.16569393474055438
828,-0.0482379114541628
898,0.24907841999268387
6,-0.28636954783972784
657,0.367231262892102
770,0.22715707673241342
445,0.8712757486134582
870,-0.09081856905829884
734,-0.18395583426703693
683,0.2620707430338171
196,0.1773819087204982
329,0.07564474310053189
126,-0.024777826145922013
381,-0.1475372200763947
399,0.13940878289431813
88,0.2862140905064138
880,-0.015483124002345375
194,0.05871857685455792
102,0.14613257182112932
699,-0.0853884566133075
593,0.36924599205395303
564,0.1448726277940259
172,-0.003332788731344863
483,0.408645717959259
723,-0.21260581888126756
726,0.2189289364443049
378,0.004109755577892726
385,0.12102552609007855
270,0.09616556983802854
881,0.15979196721457045
30,0.35030197726180806
27,0.09624023205528155
700,0.6029745560521172
349,-0.16652556727720136
530,0.6575707608458866
1942,0.11354779066824952
1699,0.30326457218320363
2020,0.06031278896449896
1793,0.19444716476655094
2086,-0.19619971483435433
1744,0.31467025567909424
1755,-0.3632660575985018
1243,-0.009140913720773816
1355,-0.09969894072917808
1812,0.49198112633966923
2113,0.3665575332542777
1477,-0.34210443599483004
1939,-0.31798696465732296
1486,-0.00921557593802684
2097,0.054410821438515056
1670,-0.33129705783147134
1561,0.07706986760310934
1289,-0.15246745987402216
1986,0.12177593095635786
1545,-0.02973640267552355
1677,-0.1050850052104254
1809,0.26386484627789764
1000,0.04801331587644541
1913,-0.31554374374879113
1565,-0.27190671305325687
1246,0.24492083148575267
1036,0.06866221942692802
2031,0.18458370925086118
1283,-0.02018790874182226
1429,-0.1284414944903841
1410,-0.046662568921497546
1029,-0.16440738695345342
1318,0.04075142604507391
2032,0.2524787479933961
1434,-0.06062626427637634
2044,-0.1536190572302183
1291,-0.12429354972820421
2011,-0.2878121542705572
1937,-0.3394736985706744
1320,0.03492271103936193
1901,0.470115759139627
1881,1.033432361856148
1661,0.7658946028374028
1257,0.4272851892432461
1950,-0.28933698004309233
1412,0.07200076294444284
1818,0.2771210152815301
1707,-0.15123614422827458
1388,-0.10871393450740037
1541,0.2854966097726499
1700,0.2836696796854707
1129,-0.10775745036553665
1342,-0.1301589719219774
1276,0.3967188409940821
1206,-0.024401858820623012
2090,-0.2526783686719569
967,0.26279301173855585
1597,-0.25291836585245014
1591,0.24836912786384518
1615,0.03402763711826269
2096,-0.12086426977840083
1294,0.18155851495634795
1915,-0.1907696023893632
968,0.4196098268757419
1222,-0.3917506936157832
1579,0.09119401184036866
1841,0.09051362541147476
2132,-0.20750752603706368
1873,0.26185011711604667
2114,0.1436972742166284
973,0.32965553668070896
1899,0.15668959725776166
1634,0.14387190049137527
1916,0.49759341027606174
1729,-0.07442815927858583
1304,0.18083294473035832
1780,0.03949148201797043
882,0.25109512224909447
932,0.16722477018765292
1034,-0.513773731431705
2014,-0.3613412690920801
1026,0.24565449653127147
448,-0.10956223058496468
988,0.024052602073836846
773,0.15647773277863553
2101,-0.28069317982856234
1367,-0.18026153945632106
649,0.4660999543865744
177,-0.22125672103604432
1062,-0.1062385031675293
228,0.23337703609731314
1010,0.1455061230318801
1047,-0.10515716794547521
24,0.023585856098607236
431,0.0654013404915441
326,0.2905205011800274
1002,0.06366996069590802
1874,0.292956877415071
131,-0.22044428418188805
890,0.006468114414373727
1801,0.10900132929172338
501,0.15259933400885214
16,0.2556380495678626
1158,-0.26218072630466527
1653,0.4506120302537028
745,-0.1383637984378583
428,0.06865549335887808
495,0.09538732232731861
778,0.028725792487648304
524,0.21982834289100894
1460,-0.12809255323499774
341,0.19165356949979595
1489,-0.23164740503505082
334,0.3111224631296602
123,0.10318903944789651
1946,-0.6911013289452722
230,0.0659163442611417
629,0.1181793242340946
1626,-0.1338951985619357
173,0.21799707314530004
893,-0.038087773257712385
492,0.09777238229029449
384,0.34831608861782243
43,0.2813198767893623
121,-0.11843282597118236
591,0.6723243457392466
704,0.5492731047139916
249,0.23959703653920533
486,0.25349728086039697
339,-0.12962583947921963
278,0.08739323242473102
463,-0.45484785039886955
440,0.5634011517647511
217,-0.0654845495795935
1349,-0.4650510478411053
191,0.3774394187401549
876,0.23392572062398265
223,0.06187545021064508
793,0.13786525843588004
1820,0.0344316159917972
707,0.08739857503475458
271,0.24487713252496662
743,0.19114296612859194
569,0.3817138402456534
1236,-0.04467348601356662
758,0.36073006893710613
558,0.03753018395123984
1154,0.21787722374313678
1311,0.06126528387772983
1932,0.05199198846563509
2119,-0.21993896322660345
1107,-0.13856598108940654
373,0.4872637036746884
1619,0.1602181304225861
983,0.0752188424831013
1082,0.009105200064163765
1058,-0.12309361844079729
719,-0.02440419370067415
742,0.44286870036843834
782,0.21990600885671246
2079,-0.017558228034965553
1,-0.1531983240755913
188,0.21736273590925925
1966,0.25533144334812474
1038,0.10575313102468267
900,-0.0775440241776718
855,0.08448818407345529
417,0.24284713179998424
962,0.091538585937089
1687,-0.39697432961304396
1835,0.05373804507454642
1369,0.030128649504778608
1629,0.13610277153160086
2103,0.477087420439576
1041,-0.13528661718989154
790,0.033876852184136066
1585,0.209543260925673
335,0.1543436009201767
2040,0.18449481627133718
2023,0.04197093591632567
225,0.14717698983061314
1361,-0.2717805520951599
1490,0.22257127666973592
2019,-0.0444698610382953
1087,0.15712052872243962
1594,-0.10127139019816271
1074,-0.2314848513114296
250,0.3109151003035315
1601,0.01564438031402314
555,0.2509907832103082
383,0.32646130410525986
69,0.21239304547068535
1164,0.26554133535561736
2018,-0.07856961821997767
812,0.30339333607344315
109,0.2461341676733535
1043,-0.022827374176009066
1112,-0.28837354125236087
1181,-0.0881227210129613
1922,0.18026162409568364
1184,0.04440716796533389
687,0.6342991132783367
1280,0.4186944888300311
1683,0.33621240783580314
11,0.6338855250949401
1979,-0.110780435128686
2127,-0.3898550859665154
740,0.20264795046690778
80,0.1310383252611899
142,-0.0008985881474101454
768,-0.2044236589024202
1539,0.26182797512060474
1210,-0.2963674070675638
1155,0.05658345941464207
174,-0.0010978535624500269
738,0.4200962004444158
2026,-0.028990441461067593
264,0.4949358593630117
180,-0.2743211584954742
883,0.18255308960876482
1908,-0.027579776465482903
1359,-0.011623594377384222
1268,0.11174986938169776
242,0.1328314080642644
1114,-0.03304582423387857
792,0.13303288201825947
939,0.3859770037275575
354,0.3168585190875427
452,-0.3383149646325368
427,-0.052848803124243574
1151,0.06824895282596397
366,-0.029915847344956475
35,0.3270371240652055
74,-0.07648203125049562
698,0.20814774571660605
392,0.11205790898026206
1895,0.20943624996389268
155,0.10396927851899687
1720,-0.01847040685967559
1806,0.6733637697267584
1272,0.25687721655603324
1753,0.34738468705225534
562,0.5021161630032427
414,0.30374794325926047
1636,0.3983255823458046
280,0.5241302253502523
157,0.24277523249077032
434,0.0076830196224999675
872,0.03985912064777641
1808,0.38953240138644746
814,0.28420088807022076
1833,0.1098055097280493
2062,0.14857394533649246
29,0.32861762954141255
1724,0.11491686828971549
447,0.042619225085489224
622,-0.10121282306447256
374,0.5163424129159147
688,0.5319592609598727
669,0.45492066268029163
1303,0.16873578999980965
1919,0.614662746545327
397,-0.045918638164505796
2007,0.05332983979844629
920,0.128509584433299
1395,-0.31160437231856164
1247,0.2415822733815708
1603,0.306738216117115
1814,0.2329262732920479
358,0.29570660631681633
514,0.06871020902924999
2000,0.04806179262859464
120,-0.08549811058426844
1991,0.192571878271591
1438,-0.18303531050815147
573,0.4666734370927761
1967,0.07228849795771933
559,0.02808571437930183
416,0.05522091680659436
614,0.20857442867412318
253,0.24675874468440678
544,0.30665093103953733
1794,0.33155330697973256
48,0.1478025260003566
821,0.19451819522644354
1770,0.22336047291763267
904,0.07123338884452053
140,-0.04243519266163283
589,0.5436931090146264
1534,0.22803562638775898
1471,0.12195802313095169
672,0.5660592749105405
567,0.22003676576547404
931,1.0898823974170349
82,0.2316452114768487
1450,-0.2653630268936186
769,0.39723524508636865
7,-0.4154687416478503
1515,0.2159928197777422
152,0.010462825839064036
441,0.572132979921251
1419,-0.19474163517672183
211,-0.36828652447244986
1726,0.11067381850306825
475,-0.12454793356067907
608,0.2806892683824531
190,0.22721585242427916
1341,0.01626031505031099
776,0.18437036169976193
1500,0.1690283429848484
307,0.15559653605208773
1340,0.023629488685129055
22,-0.12912120016093553
411,-0.07092845550492809
668,0.15792104153644132
426,0.5475015054555084
525,-0.5779681954935938
702,0.9081407146556992
305,-0.02740339571673965
450,0.222813995837561
817,0.5398716068990463
879,-0.37498883919133313
673,0.19554307342697425
1641,0.5177910875013493
712,0.7286432472046978
1060,-0.04982743768480981
